Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Shipment_month,Delivery_Date,Delivery_month,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid dates,,,
SH10907,Warehouse_CHI,Seattle,FedEx,2023-11-14,Nov 2023,2023-11-19,Nov 2023,14.00,337.00,Delivered,1878,5,valid,,,
SH10999,Warehouse_HOU,New York,LaserShip,2023-11-14,Nov 2023,2023-11-21,Nov 2023,19.40,348.76,Delivered,2417,7,valid,,,
SH11373,Warehouse_ATL,Phoenix,FedEx,2023-11-14,Nov 2023,2023-11-17,Nov 2023,35.20,87.57,Delivered,214,3,valid,,,
SH11708,Warehouse_SF,San Francisco,FedEx,2023-11-14,Nov 2023,2023-11-19,Nov 2023,9.70,228.09,Delivered,1364,5,valid,,,
SH10151,Warehouse_ATL,San Francisco,UPS,2023-11-15,Nov 2023,2023-11-30,Nov 2023,21.80,123.40,Delayed,573,2,valid,,,
SH10587,Warehouse_CHI,Boston,UPS,2023-11-15,Nov 2023,2023-11-18,Nov 2023,43.90,133.41,Delivered,413,3,valid,,,
SH10705,Warehouse_NYC,Portland,UPS,2023-11-15,Nov 2023,2023-11-20,Nov 2023,60.40,370.75,Delivered,1846,5,valid,,,
SH10901,Warehouse_MIA,Minneapolis,DHL,2023-11-15,Nov 2023,2023-11-17,Nov 2023,24.40,146.91,Delivered,605,2,valid,,,
SH10627,Warehouse_SF,San Francisco,FedEx,2023-11-15,Nov 2023,2023-11-20,Nov 2023,7.00,194.75,In Transit,1191,5,valid,,,
SH10293,Warehouse_MIA,Phoenix,DHL,2023-11-16,Nov 2023,2023-11-20,Nov 2023,16.70,341.36,Delivered,1808,4,valid,,,
SH10372,Warehouse_MIA,Miami,FedEx,2023-11-16,Nov 2023,2023-11-17,Nov 2023,11.00,122.50,Delivered,675,1,valid,,,
SH10669,Warehouse_LA,Dallas,LaserShip,2023-11-16,Nov 2023,2023-11-21,Nov 2023,39.00,280.22,Delivered,1435,5,valid,,,
SH11149,Warehouse_SEA,Chicago,USPS,2023-11-16,Nov 2023,2023-11-19,Nov 2023,19.00,782.71,Delivered,870,3,valid,,,
SH11899,Warehouse_SEA,Los Angeles,USPS,2023-11-16,Nov 2023,2023-11-22,Nov 2023,9.20,,Delivered,2393,6,valid,,,
SH10949,Warehouse_ATL,Dallas,UPS,2023-11-17,Nov 2023,2023-12-03,Dec 2023,47.60,267.76,Delayed,1263,4,valid,,,
SH10646,Warehouse_ATL,Detroit,LaserShip,2023-11-17,Nov 2023,2023-11-19,Nov 2023,23.10,98.82,Delivered,393,2,valid,,,
SH10887,Warehouse_ATL,Boston,Amazon Logistics,2023-11-17,Nov 2023,2023-11-23,Nov 2023,42.30,378.62,Delivered,2282,6,valid,,,
SH10893,Warehouse_SF,Dallas,OnTrac,2023-11-17,Nov 2023,2023-11-20,Nov 2023,10.50,154.75,Delivered,917,3,valid,,,
SH11381,Warehouse_CHI,Denver,USPS,2023-11-17,Nov 2023,2023-11-21,Nov 2023,12.50,159.23,Delivered,1000,4,valid,,,
SH11465,Warehouse_NYC,Dallas,USPS,2023-11-18,Nov 2023,2023-11-23,Nov 2023,23.10,176.66,Delivered,1065,5,valid,,,
SH11732,Warehouse_HOU,Miami,FedEx,2023-11-18,Nov 2023,2023-11-24,Nov 2023,47.60,434.73,Delivered,2194,6,valid,,,
SH11828,Warehouse_NYC,Seattle,USPS,2023-11-18,Nov 2023,2023-11-22,Nov 2023,35.90,220.77,Delivered,1360,4,valid,,,
SH10577,Warehouse_ATL,San Francisco,FedEx,2023-11-18,Nov 2023,2023-11-22,Nov 2023,23.30,228.28,Lost,1203,4,valid,,,
SH10165,Warehouse_LA,Denver,OnTrac,2023-11-19,Nov 2023,2023-11-21,Nov 2023,23.30,117.91,Delivered,586,2,valid,,,
SH10356,Warehouse_SF,Detroit,LaserShip,2023-11-19,Nov 2023,2023-11-24,Nov 2023,18.70,270.75,Delivered,1679,5,valid,,,
SH10380,Warehouse_BOS,Portland,OnTrac,2023-11-19,Nov 2023,2023-11-23,Nov 2023,33.60,291.85,Delivered,1512,4,valid,,,
SH10564,Warehouse_ATL,Miami,USPS,2023-11-19,Nov 2023,2023-11-22,Nov 2023,23.20,208.01,Delivered,1256,3,valid,,,
SH10696,Warehouse_NYC,Atlanta,FedEx,2023-11-19,Nov 2023,2023-11-22,Nov 2023,7.20,158.85,Delivered,870,3,valid,,,
SH10712,Warehouse_LA,Detroit,USPS,2023-11-19,Nov 2023,2023-11-26,Nov 2023,3.80,206.23,Delivered,1465,7,valid,,,
SH11634,Warehouse_SF,Boston,USPS,2023-11-19,Nov 2023,2023-11-28,Nov 2023,43.60,304.30,Delivered,1947,9,valid,,,
SH10467,Warehouse_SF,Dallas,USPS,2023-11-19,Nov 2023,2023-11-22,Nov 2023,15.70,121.50,In Transit,664,3,valid,,,
SH10299,Warehouse_SEA,Boston,LaserShip,2023-11-20,Nov 2023,2023-11-24,Nov 2023,12.70,261.22,Delivered,1547,4,valid,,,
SH10602,Warehouse_HOU,Dallas,Amazon Logistics,2023-11-20,Nov 2023,2023-11-30,Nov 2023,10.50,325.38,Delivered,2144,10,valid,,,
SH10087,Warehouse_CHI,Chicago,OnTrac,2023-11-21,Nov 2023,2023-11-30,Nov 2023,17.10,214.99,Delayed,1284,4,valid,,,
SH10553,Warehouse_DEN,Atlanta,DHL,2023-11-21,Nov 2023,2023-11-30,Nov 2023,17.50,402.56,Delivered,2146,9,valid,,,
SH11189,Warehouse_SF,San Francisco,FedEx,2023-11-21,Nov 2023,2023-11-24,Nov 2023,43.70,135.18,Delivered,462,3,valid,,,
SH11563,Warehouse_LA,Boston,OnTrac,2023-11-21,Nov 2023,2023-11-24,Nov 2023,46.20,94.64,Delivered,176,3,valid,,,
SH11830,Warehouse_LA,Portland,USPS,2023-11-21,Nov 2023,2023-11-24,Nov 2023,82.70,243.19,Delivered,1023,3,valid,,,
SH11938,Warehouse_LA,Detroit,FedEx,2023-11-21,Nov 2023,2023-11-28,Nov 2023,61.70,455.69,Delivered,2430,7,valid,,,
SH11963,Warehouse_MIA,San Francisco,LaserShip,2023-11-21,Nov 2023,2023-11-27,Nov 2023,31.50,320.88,Delivered,1900,6,valid,,,
SH11196,Warehouse_SEA,San Francisco,UPS,2023-11-21,Nov 2023,2023-11-27,Nov 2023,27.30,317.02,Returned,1876,6,valid,,,
SH10974,Warehouse_MIA,Miami,UPS,2023-11-22,Nov 2023,2023-12-11,Dec 2023,32.00,348.00,Delayed,2060,8,valid,,,
SH10086,Warehouse_SEA,Minneapolis,DHL,2023-11-22,Nov 2023,2023-11-29,Nov 2023,13.50,422.32,Delivered,2388,7,valid,,,
SH11102,Warehouse_ATL,Houston,UPS,2023-11-22,Nov 2023,2023-11-27,Nov 2023,61.50,383.67,Delivered,1976,5,valid,,,
SH11349,Warehouse_LA,Chicago,LaserShip,2023-11-22,Nov 2023,2023-11-27,Nov 2023,43.70,283.67,Delivered,1750,5,valid,,,
SH11475,Warehouse_MIA,Portland,UPS,2023-11-22,Nov 2023,2023-11-28,Nov 2023,28.10,303.53,Delivered,1711,6,valid,,,
SH11151,Warehouse_NYC,Boston,OnTrac,2023-11-23,Nov 2023,2023-11-24,Nov 2023,10.70,42.56,Delivered,215,1,valid,,,
SH11539,Warehouse_LA,Minneapolis,FedEx,2023-11-23,Nov 2023,2023-11-29,Nov 2023,36.30,439.48,Delivered,2181,6,valid,,,
SH11544,Warehouse_LA,Seattle,LaserShip,2023-11-23,Nov 2023,2023-11-26,Nov 2023,51.00,,Delivered,1135,3,valid,,,
SH10732,Warehouse_SF,Dallas,LaserShip,2023-11-24,Nov 2023,2023-12-03,Dec 2023,15.00,266.53,Delayed,1632,5,valid,,,
SH10008,Warehouse_HOU,Detroit,Amazon Logistics,2023-11-24,Nov 2023,2023-12-01,Dec 2023,15.10,341.93,Delivered,2072,7,valid,,,
SH10405,Warehouse_ATL,Detroit,USPS,2023-11-24,Nov 2023,2023-11-28,Nov 2023,34.70,329.19,Delivered,1913,4,valid,,,
SH11420,Warehouse_ATL,Detroit,DHL,2023-11-24,Nov 2023,2023-11-26,Nov 2023,11.10,109.93,Delivered,505,2,valid,,,
SH11560,Warehouse_NYC,Houston,USPS,2023-11-24,Nov 2023,2023-11-29,Nov 2023,18.10,132.04,Delivered,863,5,valid,,,
SH11686,Warehouse_SEA,Seattle,OnTrac,2023-11-24,Nov 2023,2023-11-27,Nov 2023,53.80,121.01,Delivered,371,3,valid,,,
SH11862,Warehouse_NYC,San Francisco,USPS,2023-11-24,Nov 2023,2023-11-27,Nov 2023,9.50,76.52,Delivered,465,3,valid,,,
SH11840,Warehouse_BOS,Los Angeles,Amazon Logistics,2023-11-24,Nov 2023,2023-11-28,Nov 2023,34.00,63.15,In Transit,113,4,valid,,,
SH10816,Warehouse_BOS,New York,LaserShip,2023-11-24,Nov 2023,2023-11-28,Nov 2023,17.00,113.42,Lost,677,4,valid,,,
SH11107,Warehouse_SEA,Portland,FedEx,2023-11-25,Nov 2023,2023-12-04,Dec 2023,12.60,291.61,Delayed,1899,5,valid,,,
SH10184,Warehouse_SF,Houston,Amazon Logistics,2023-11-25,Nov 2023,2023-11-30,Nov 2023,17.50,347.71,Delivered,2380,5,valid,,,
SH10788,Warehouse_BOS,Phoenix,LaserShip,2023-11-25,Nov 2023,2023-12-02,Dec 2023,36.90,307.40,Delivered,1682,7,valid,,,
SH10902,Warehouse_LA,Dallas,DHL,2023-11-25,Nov 2023,2023-11-28,Nov 2023,18.00,271.66,Delivered,1435,3,valid,,,
SH11224,Warehouse_MIA,Dallas,UPS,2023-11-25,Nov 2023,2023-11-29,Nov 2023,17.90,336.25,Delivered,2051,4,valid,,,
SH11622,Warehouse_ATL,Atlanta,USPS,2023-11-25,Nov 2023,2023-11-27,Nov 2023,22.10,93.00,Delivered,398,2,valid,,,
SH11883,Warehouse_ATL,Boston,OnTrac,2023-11-25,Nov 2023,2023-11-29,Nov 2023,7.20,212.11,Delivered,1306,4,valid,,,
SH10686,Warehouse_BOS,Portland,LaserShip,2023-11-25,Nov 2023,2023-12-01,Dec 2023,25.80,319.09,Lost,2008,6,valid,,,
SH11280,Warehouse_HOU,Portland,USPS,2023-11-25,Nov 2023,2023-12-03,Dec 2023,110.70,429.91,Returned,1985,8,valid,,,
SH10318,Warehouse_HOU,Los Angeles,OnTrac,2023-11-26,Nov 2023,2023-12-16,Dec 2023,77.80,413.72,Delayed,2313,10,valid,,,
SH11394,Warehouse_MIA,Boston,FedEx,2023-11-26,Nov 2023,2023-12-16,Dec 2023,17.90,247.56,Delayed,1525,10,valid,,,
SH10809,Warehouse_SEA,Chicago,OnTrac,2023-11-26,Nov 2023,2023-12-03,Dec 2023,6.20,314.26,Delivered,2315,7,valid,,,
SH10813,Warehouse_DEN,Boston,OnTrac,2023-11-26,Nov 2023,2023-12-02,Dec 2023,14.50,301.80,Delivered,1889,6,valid,,,
SH11015,Warehouse_CHI,Los Angeles,USPS,2023-11-26,Nov 2023,2023-11-30,Nov 2023,59.80,203.10,Delivered,789,4,valid,,,
SH10517,Warehouse_HOU,Boston,USPS,2023-11-27,Nov 2023,2023-12-03,Dec 2023,80.00,485.62,Delivered,2479,6,valid,,,
SH10554,Warehouse_LA,Boston,LaserShip,2023-11-27,Nov 2023,2023-11-28,Nov 2023,33.00,73.97,Delivered,223,1,valid,,,
SH11669,Warehouse_ATL,Seattle,DHL,2023-11-27,Nov 2023,2023-11-30,Nov 2023,18.60,202.15,Delivered,997,3,valid,,,
SH11887,Warehouse_HOU,Miami,OnTrac,2023-11-27,Nov 2023,2023-12-02,Dec 2023,28.10,195.61,Returned,1012,5,valid,,,
SH10091,Warehouse_ATL,Los Angeles,Amazon Logistics,2023-11-28,Nov 2023,2023-12-09,Dec 2023,8.50,151.64,Delayed,920,4,valid,,,
SH10906,Warehouse_SF,San Francisco,Amazon Logistics,2023-11-28,Nov 2023,2023-12-03,Dec 2023,40.30,208.84,Delivered,1034,5,valid,,,
SH11120,Warehouse_NYC,Houston,FedEx,2023-11-28,Nov 2023,2023-12-02,Dec 2023,54.50,232.49,Delivered,866,4,valid,,,
SH11136,Warehouse_ATL,Detroit,DHL,2023-11-28,Nov 2023,2023-11-29,Nov 2023,15.00,48.67,Delivered,173,1,valid,,,
SH11416,Warehouse_HOU,Portland,DHL,2023-11-28,Nov 2023,2023-12-04,Dec 2023,18.70,326.90,Delivered,1838,6,valid,,,
SH10269,Warehouse_SF,Atlanta,USPS,2023-11-28,Nov 2023,2023-12-01,Dec 2023,10.90,55.96,In Transit,340,3,valid,,,
SH10078,Warehouse_LA,Portland,UPS,2023-11-29,Nov 2023,2023-12-02,Dec 2023,10.90,119.38,Delivered,612,3,valid,,,
SH10227,Warehouse_SEA,New York,OnTrac,2023-11-29,Nov 2023,2023-12-05,Dec 2023,16.10,161.74,Delivered,1053,6,valid,,,
SH10266,Warehouse_BOS,Phoenix,Amazon Logistics,2023-11-29,Nov 2023,2023-12-05,Dec 2023,40.90,224.12,Delivered,1122,6,valid,,,
SH10446,Warehouse_SEA,Seattle,FedEx,2023-11-29,Nov 2023,2023-12-05,Dec 2023,34.00,234.67,Delivered,1211,6,valid,,,
SH10566,Warehouse_MIA,Phoenix,USPS,2023-11-29,Nov 2023,2023-12-07,Dec 2023,61.60,384.10,Delivered,2445,8,valid,,,
SH10996,Warehouse_SEA,San Francisco,OnTrac,2023-11-29,Nov 2023,2023-12-03,Dec 2023,25.40,145.24,Delivered,749,4,valid,,,
SH11131,Warehouse_HOU,Minneapolis,UPS,2023-11-29,Nov 2023,2023-12-05,Dec 2023,1.10,394.62,Delivered,2484,6,valid,,,
SH11160,Warehouse_SEA,Denver,USPS,2023-11-29,Nov 2023,2023-12-01,Dec 2023,15.10,99.27,Delivered,565,2,valid,,,
SH10503,Warehouse_SEA,Minneapolis,USPS,2023-11-30,Nov 2023,2023-12-04,Dec 2023,10.30,227.04,Delivered,1473,4,valid,,,
SH10507,Warehouse_NYC,Miami,DHL,2023-11-30,Nov 2023,2023-12-05,Dec 2023,12.50,283.78,Delivered,1588,5,valid,,,
SH10708,Warehouse_SEA,Denver,OnTrac,2023-11-30,Nov 2023,,,17.00,174.48,Delivered,1143,5,invalid,,,
SH10710,Warehouse_ATL,Chicago,UPS,2023-11-30,Nov 2023,2023-12-02,Dec 2023,30.60,89.12,Delivered,284,2,valid,,,
SH10892,Warehouse_SF,New York,LaserShip,2023-11-30,Nov 2023,2023-12-01,Dec 2023,11.30,29.98,Delivered,104,1,valid,,,
SH11135,Warehouse_NYC,Los Angeles,USPS,2023-11-30,Nov 2023,2023-12-07,Dec 2023,9.60,,Delivered,1000,7,valid,,,
SH11415,Warehouse_SF,Chicago,DHL,2023-11-30,Nov 2023,2023-12-07,Dec 2023,38.00,286.58,Delivered,1542,7,valid,,,
SH11936,Warehouse_ATL,Dallas,Amazon Logistics,2023-11-30,Nov 2023,2023-12-03,Dec 2023,27.00,188.63,Delivered,1068,3,valid,,,
SH10130,Warehouse_MIA,Phoenix,LaserShip,2023-12-01,Dec 2023,2023-12-06,Dec 2023,15.10,321.82,Delivered,2204,5,valid,,,
SH10930,Warehouse_MIA,Los Angeles,UPS,2023-12-01,Dec 2023,2023-12-05,Dec 2023,23.30,266.08,Delivered,1473,4,valid,,,
SH11873,Warehouse_CHI,Detroit,UPS,2023-12-01,Dec 2023,2023-12-03,Dec 2023,13.80,63.06,Delivered,283,2,valid,,,
SH10400,Warehouse_ATL,San Francisco,Amazon Logistics,2023-12-01,Dec 2023,2023-12-06,Dec 2023,6.50,28.34,Lost,129,2,valid,,,
SH10140,Warehouse_SEA,Portland,USPS,2023-12-02,Dec 2023,2023-12-04,Dec 2023,48.00,133.98,Delivered,593,2,valid,,,
SH10408,Warehouse_CHI,Atlanta,OnTrac,2023-12-02,Dec 2023,2023-12-07,Dec 2023,9.60,154.66,Delivered,1040,5,valid,,,
SH11104,Warehouse_HOU,Denver,FedEx,2023-12-02,Dec 2023,2023-12-05,Dec 2023,53.70,255.13,Delivered,1030,3,valid,,,
SH11272,Warehouse_ATL,Seattle,FedEx,2023-12-02,Dec 2023,2023-12-06,Dec 2023,30.90,196.94,Delivered,880,4,valid,,,
SH11542,Warehouse_CHI,Detroit,USPS,2023-12-02,Dec 2023,2023-12-04,Dec 2023,14.10,58.04,Delivered,283,2,valid,,,
SH11656,Warehouse_BOS,Los Angeles,DHL,2023-12-02,Dec 2023,2023-12-04,Dec 2023,5.60,36.10,Delivered,171,2,valid,,,
SH11743,Warehouse_MIA,Phoenix,Amazon Logistics,2023-12-03,Dec 2023,2023-12-21,Dec 2023,31.40,226.08,Delayed,1430,5,valid,,,
SH10782,Warehouse_NYC,Houston,OnTrac,2023-12-03,Dec 2023,2023-12-07,Dec 2023,17.30,218.41,Delivered,1246,4,valid,,,
SH10419,Warehouse_MIA,Dallas,OnTrac,2023-12-04,Dec 2023,,,7.80,330.04,Delivered,2242,5,invalid,,,
SH10439,Warehouse_NYC,Chicago,LaserShip,2023-12-04,Dec 2023,2023-12-06,Dec 2023,10.20,120.04,Delivered,790,2,valid,,,
SH10959,Warehouse_HOU,Denver,OnTrac,2023-12-04,Dec 2023,2023-12-11,Dec 2023,3.20,140.80,Delivered,1030,7,valid,,,
SH11192,Warehouse_LA,San Francisco,OnTrac,2023-12-04,Dec 2023,2023-12-09,Dec 2023,19.00,416.08,Delivered,2473,5,valid,,,
SH10303,Warehouse_DEN,Boston,DHL,2023-12-05,Dec 2023,2023-12-10,Dec 2023,30.50,464.17,Delivered,2363,5,valid,,,
SH11072,Warehouse_ATL,New York,LaserShip,2023-12-05,Dec 2023,2023-12-07,Dec 2023,7.00,114.15,Delivered,704,2,valid,,,
SH11231,Warehouse_ATL,Phoenix,USPS,2023-12-05,Dec 2023,2023-12-14,Dec 2023,65.60,368.43,Delivered,2255,9,valid,,,
SH11737,Warehouse_DEN,Miami,LaserShip,2023-12-05,Dec 2023,2023-12-06,Dec 2023,5.00,33.88,Delivered,165,1,valid,,,
SH10001,Warehouse_MIA,Atlanta,DHL,2023-12-06,Dec 2023,2023-12-09,Dec 2023,38.90,268.85,Delivered,1225,3,valid,,,
SH10304,Warehouse_SF,New York,Amazon Logistics,2023-12-06,Dec 2023,2023-12-11,Dec 2023,20.60,246.74,Delivered,1442,5,valid,,,
SH10755,Warehouse_LA,San Francisco,LaserShip,2023-12-06,Dec 2023,2023-12-09,Dec 2023,6.20,111.44,Delivered,735,3,valid,,,
SH10938,Warehouse_SF,San Francisco,FedEx,2023-12-06,Dec 2023,2023-12-10,Dec 2023,22.40,162.76,Delivered,862,4,valid,,,
SH11581,Warehouse_SEA,Chicago,OnTrac,2023-12-06,Dec 2023,2023-12-13,Dec 2023,10.80,225.38,Delivered,1369,7,valid,,,
SH11671,Warehouse_MIA,Chicago,FedEx,2023-12-06,Dec 2023,2023-12-13,Dec 2023,9.00,352.78,Delivered,1993,7,valid,,,
SH11788,Warehouse_LA,Portland,OnTrac,2023-12-07,Dec 2023,2023-12-21,Dec 2023,48.80,347.95,Delayed,2192,6,valid,,,
SH10158,Warehouse_NYC,Phoenix,Amazon Logistics,2023-12-07,Dec 2023,2023-12-09,Dec 2023,11.50,69.70,Delivered,388,2,valid,,,
SH11356,Warehouse_SEA,Seattle,LaserShip,2023-12-07,Dec 2023,2023-12-13,Dec 2023,5.30,325.32,Delivered,2197,6,valid,,,
SH11572,Warehouse_SF,Denver,UPS,2023-12-07,Dec 2023,2023-12-08,Dec 2023,25.90,60.74,Delivered,131,1,valid,,,
SH11577,Warehouse_MIA,San Francisco,Amazon Logistics,2023-12-07,Dec 2023,2023-12-11,Dec 2023,28.70,238.39,Delivered,1229,4,valid,,,
SH11608,Warehouse_MIA,Portland,LaserShip,2023-12-07,Dec 2023,2023-12-09,Dec 2023,30.10,122.82,Delivered,594,2,valid,,,
SH11989,Warehouse_CHI,Miami,FedEx,2023-12-07,Dec 2023,2023-12-12,Dec 2023,29.10,240.47,Delivered,1350,5,valid,,,
SH11918,Warehouse_NYC,Boston,USPS,2023-12-08,Dec 2023,2023-12-11,Dec 2023,6.70,42.11,Delayed,215,1,valid,,,
SH10039,Warehouse_MIA,New York,LaserShip,2023-12-08,Dec 2023,,,65.20,284.81,Delivered,1204,3,invalid,,,
SH10596,Warehouse_ATL,San Francisco,UPS,2023-12-08,Dec 2023,2023-12-13,Dec 2023,56.80,315.36,Delivered,1705,5,valid,,,
SH10202,Warehouse_LA,Atlanta,USPS,2023-12-09,Dec 2023,2023-12-23,Dec 2023,10.80,232.88,Delayed,1504,4,valid,,,
SH10424,Warehouse_MIA,Minneapolis,FedEx,2023-12-09,Dec 2023,2023-12-14,Dec 2023,8.80,157.81,Delayed,849,2,valid,,,
SH11662,Warehouse_CHI,Detroit,UPS,2023-12-09,Dec 2023,2023-12-20,Dec 2023,10.30,,Delayed,283,1,valid,,,
SH10464,Warehouse_BOS,Chicago,LaserShip,2023-12-09,Dec 2023,2023-12-13,Dec 2023,29.00,228.35,Delivered,1340,4,valid,,,
SH10563,Warehouse_DEN,Portland,FedEx,2023-12-09,Dec 2023,2023-12-13,Dec 2023,17.70,320.45,Delivered,1681,4,valid,,,
SH11203,Warehouse_BOS,Los Angeles,OnTrac,2023-12-09,Dec 2023,2023-12-12,Dec 2023,10.90,201.11,Delivered,1413,3,valid,,,
SH11370,Warehouse_NYC,Los Angeles,OnTrac,2023-12-09,Dec 2023,2023-12-12,Dec 2023,40.90,186.93,Lost,855,3,valid,,,
SH10192,Warehouse_SEA,Detroit,FedEx,2023-12-10,Dec 2023,2023-12-15,Dec 2023,26.50,345.27,Delivered,2052,5,valid,,,
SH10226,Warehouse_HOU,Phoenix,USPS,2023-12-10,Dec 2023,2023-12-13,Dec 2023,16.60,219.37,Delivered,1469,3,valid,,,
SH11337,Warehouse_DEN,Chicago,Amazon Logistics,2023-12-10,Dec 2023,2023-12-15,Dec 2023,34.90,296.79,Delivered,1876,5,valid,,,
SH10885,Warehouse_HOU,Seattle,LaserShip,2023-12-10,Dec 2023,2023-12-15,Dec 2023,10.50,308.36,In Transit,2147,5,valid,,,
SH11274,Warehouse_HOU,Detroit,FedEx,2023-12-11,Dec 2023,2023-12-19,Dec 2023,13.70,383.07,Delivered,2205,8,valid,,,
SH11469,Warehouse_DEN,Denver,FedEx,2023-12-11,Dec 2023,2023-12-12,Dec 2023,70.60,151.86,Delivered,323,1,valid,,,
SH11599,Warehouse_CHI,Denver,DHL,2023-12-11,Dec 2023,2023-12-14,Dec 2023,35.10,226.64,Delivered,1000,3,valid,,,
SH11626,Warehouse_MIA,Denver,USPS,2023-12-11,Dec 2023,2023-12-17,Dec 2023,42.70,319.58,Delivered,1829,6,valid,,,
SH11932,Warehouse_BOS,Denver,DHL,2023-12-11,Dec 2023,2023-12-14,Dec 2023,10.40,,Delivered,1467,3,valid,,,
SH11718,Warehouse_MIA,Minneapolis,DHL,2023-12-11,Dec 2023,2023-12-16,Dec 2023,9.00,287.97,In Transit,1495,5,valid,,,
SH10366,Warehouse_BOS,Boston,FedEx,2023-12-12,Dec 2023,2023-12-23,Dec 2023,55.10,474.36,Delayed,2247,6,valid,,,
SH11900,Warehouse_SEA,Atlanta,DHL,2023-12-12,Dec 2023,2023-12-22,Dec 2023,78.20,211.42,Delayed,620,2,valid,,,
SH11063,Warehouse_MIA,Denver,LaserShip,2023-12-12,Dec 2023,2023-12-15,Dec 2023,14.30,88.88,Delivered,489,3,valid,,,
SH10104,Warehouse_SEA,New York,FedEx,2023-12-13,Dec 2023,2023-12-16,Dec 2023,16.60,121.29,Delivered,543,3,valid,,,
SH10109,Warehouse_DEN,Phoenix,LaserShip,2023-12-13,Dec 2023,,,16.50,73.12,Delivered,371,2,invalid,,,
SH10647,Warehouse_SEA,Minneapolis,DHL,2023-12-13,Dec 2023,2023-12-16,Dec 2023,37.70,336.06,Delivered,1505,3,valid,,,
SH10978,Warehouse_DEN,Detroit,Amazon Logistics,2023-12-13,Dec 2023,2023-12-17,Dec 2023,23.10,221.08,Delivered,1280,4,valid,,,
SH10028,Warehouse_SF,Dallas,LaserShip,2023-12-15,Dec 2023,2023-12-20,Dec 2023,22.80,373.64,Delivered,2229,5,valid,,,
SH10211,Warehouse_CHI,Chicago,FedEx,2023-12-15,Dec 2023,2023-12-17,Dec 2023,28.80,96.12,Delivered,308,2,valid,,,
SH11079,Warehouse_NYC,Detroit,UPS,2023-12-15,Dec 2023,2023-12-21,Dec 2023,19.50,354.28,Delivered,2393,6,valid,,,
SH11514,Warehouse_CHI,Phoenix,OnTrac,2023-12-15,Dec 2023,2023-12-20,Dec 2023,39.70,186.77,Delivered,890,5,valid,,,
SH11603,Warehouse_CHI,New York,OnTrac,2023-12-15,Dec 2023,2023-12-19,Dec 2023,10.70,219.96,Delivered,1474,4,valid,,,
SH10212,Warehouse_HOU,San Francisco,FedEx,2023-12-15,Dec 2023,2023-12-20,Dec 2023,9.10,125.92,Returned,787,5,valid,,,
SH10619,Warehouse_SF,Phoenix,LaserShip,2023-12-16,Dec 2023,2023-12-25,Dec 2023,43.20,416.42,Delayed,2266,7,valid,,,
SH10850,Warehouse_MIA,Atlanta,FedEx,2023-12-16,Dec 2023,2023-12-30,Dec 2023,12.40,55.37,Delayed,253,1,valid,,,
SH10352,Warehouse_SEA,Minneapolis,OnTrac,2023-12-16,Dec 2023,2023-12-18,Dec 2023,14.30,88.22,Delivered,421,2,valid,,,
SH10657,Warehouse_SF,Denver,LaserShip,2023-12-16,Dec 2023,2023-12-17,Dec 2023,32.30,115.94,Delivered,531,1,valid,,,
SH10972,Warehouse_HOU,Houston,UPS,2023-12-16,Dec 2023,2023-12-23,Dec 2023,24.70,179.53,Delivered,974,7,valid,,,
SH11143,Warehouse_HOU,Phoenix,Amazon Logistics,2023-12-16,Dec 2023,2023-12-18,Dec 2023,1.90,119.85,Delivered,796,2,valid,,,
SH11937,Warehouse_SEA,Boston,Amazon Logistics,2023-12-16,Dec 2023,2023-12-21,Dec 2023,12.90,305.45,Delivered,1875,5,valid,,,
SH11975,Warehouse_ATL,Houston,LaserShip,2023-12-16,Dec 2023,2023-12-18,Dec 2023,18.70,166.44,Delivered,998,2,valid,,,
SH11132,Warehouse_BOS,Minneapolis,LaserShip,2023-12-17,Dec 2023,2023-12-31,Dec 2023,35.40,212.98,Delayed,1171,5,valid,,,
SH10348,Warehouse_DEN,Boston,OnTrac,2023-12-17,Dec 2023,,,8.20,69.79,Delivered,383,2,invalid,,,
SH10403,Warehouse_NYC,Dallas,LaserShip,2023-12-17,Dec 2023,2023-12-18,Dec 2023,12.70,56.43,Delivered,273,1,valid,,,
SH10472,Warehouse_HOU,Denver,DHL,2023-12-17,Dec 2023,2023-12-20,Dec 2023,52.60,258.14,Delivered,1030,3,valid,,,
SH11661,Warehouse_LA,New York,LaserShip,2023-12-17,Dec 2023,2023-12-20,Dec 2023,60.30,272.78,Delivered,1194,3,valid,,,
SH11116,Warehouse_LA,Miami,LaserShip,2023-12-17,Dec 2023,2023-12-21,Dec 2023,16.40,316.52,Returned,1914,4,valid,,,
SH10740,Warehouse_DEN,Phoenix,Amazon Logistics,2023-12-18,Dec 2023,2023-12-27,Dec 2023,9.20,141.68,Delayed,974,3,valid,,,
SH10398,Warehouse_BOS,Atlanta,OnTrac,2023-12-18,Dec 2023,2023-12-25,Dec 2023,10.80,400.75,Delivered,2425,7,valid,,,
SH10606,Warehouse_LA,Chicago,Amazon Logistics,2023-12-18,Dec 2023,2023-12-23,Dec 2023,29.70,149.52,Delivered,766,5,valid,,,
